_id,LibraryName,ID,Question,Answer,Category,Keyword,RelatedQ,adjusted_Category
5f4fbd3ad5f7e324d0bd7307,國立臺灣科技大學圖書館,48,關於叢書或整套書上架的問題?,本館對於叢書的處理原則是以內容相近者，才會整套放在一起，例如「實戰智慧叢書」、「大眾心理學叢書」、「文史哲集成」等；如果只是以出版商之名為一系列出書，並無實質意義者，則依各書的內容分類編目處理，例如：「九歌叢刊」、「爾雅叢書」等。天下出版社出的套書有社會人文、科學人文、財經企管、心理勵志等各種系列，各書之內容並不相近，圖書館會依其內容分別分類，在書庫中則分散在各類號的書架上。讀者若要找某書，建議利用作者、書名或關鍵字查詢，先找出索書號之後，再到書庫找書會較省時間。,圖書推薦、採購、捐贈、分類及排架問題,false,false,圖書推薦、採購、捐贈、分類及排架問題
5f4fbd3ad5f7e324d0bd7308,國立臺灣科技大學圖書館,49, 圖書有下冊沒有上冊?,有時因圖書上下冊出版的時間不同，圖書館採購時難免會有漏失；若您發現有此情形，請至 圖書推薦系統 推薦，一起讓館藏更為完整。,圖書推薦、採購、捐贈、分類及排架問題,false,false,圖書推薦、採購、捐贈、分類及排架問題
5f4fbd3ad5f7e324d0bd7309,國立臺灣科技大學圖書館,50,何謂專業性與休閒性的書?,圖書是屬專業性質或休閒性質，其實是見仁見智；圖書館判斷的依據是以「該書是否只為某些專門的人而寫的？」或是「一般人都可以看的懂的書？」為大原則。,圖書推薦、採購、捐贈、分類及排架問題,false,false,圖書推薦、採購、捐贈、分類及排架問題
5f4fbd3ad5f7e324d0bd730a,國立臺灣科技大學圖書館,51,怎樣在圖書館找到某期刊?,"1. 先利用您需要的期刊之刊名至圖書館網頁的 '館藏查詢' ，於'館藏範圍：'下拉式選單擇選'期刊'或'電子期刊'，以查詢本館是否有收錄此期刊。2. 若為'紙本期刊'，請利用查檢後的書目資料，索書號前會有大寫字母 P，記錄下索書號, 並檢視所需之卷期狀態是否「已到館」。 若為「合訂本」，請至期刊合訂本區， 取得自己所要的期刊。3. 由Library Has=> 可以看到該期刊之館藏年代與卷期？有沒有缺期？有沒有停訂？等資料。4.如為'電子期刊'，可於校園IP範圍內點選查詢結果之連結'FullText in ….”後，即可線上瀏覽該電子期刊。5.如本館紙本及電子期刊皆未有館藏，您可向本館薦購，或利用本館提供之[館際合作服務]，申請您所需之期刊文獻。若有任何疑問，歡迎與期刊室或參考諮詢櫃台，分機6189、6196聯絡， 謝謝。",期刊、雜誌問題,false,false,期刊、雜誌問題
5f4fbd3ad5f7e324d0bd730b,國立臺灣科技大學圖書館,52,期刊館藏排列方式?,"   性質 　　　　　　　　　　放置地點　　　　　                     排列方式---------------------------------------------------------------------------------------------------------------- 　 一般性,休閒性質的期刊　  前棟1 樓休閒期刊區　              依該期刊之架號順序----------------------------------------------------------------------------------------------------------------　 中, 日, 西文現期期刊　　    前棟3樓現期期刊區　　      中, 日文期刊依 [筆劃]順序　　　　　　　　　　　　　　　　　　　　　　            (今年度) 西文期刊依[字母]順序 　　　　　　　　　　　　　　　　　　　　　               註: 中日文刊名以英文字母 　　　　　　　　　　　　　　　　　　　　　　              或日文字母開頭的期刊 　　　　　　　　　　　　　　　　　　　　　　                  置於最前面的架子---------------------------------------------------------------------------------------------------------------- 　 中, 日文過期期刊合訂本　 5樓中日文期刊                            先依 [分類號] 排序  　　　　　　　　　　　　        合訂本區 　　　　 　          同類號的期刊, 再依　　　　　　　　　　　　　　　　　　　　　　                  [刊名筆劃]順序排列---------------------------------------------------------------------------------------------------------------- 　  西文過期期刊合訂本 　　         5 - 8樓　　　　　　　　　　　 　  西文期刊合訂本區 　　              先依 [分類號] 排序　　　　　　　　　　　　　　　　　　　　　　　　           同類號的期刊, 再依　　　　　　　　　　　　　　　　　　　　　　　　          [刊名字母] 順序排列. 　　　　　　　　　　　　　　　　　　　　　　　                 5 樓 A-HG(R)　　　　　　　　　　　　　　　　　　　　　　　                6 樓 HG(R)-QD(A)　　　　　　　　　　　　　　　　　　　　　　　                7 樓 QD(A)-TH(C)　　　　　　　　　　　　　　　　　　　　　　　                   8 樓 TH(C)-Z",期刊、雜誌問題,false,false,期刊、雜誌問題
5f4fbd3ad5f7e324d0bd730c,國立臺灣科技大學圖書館,53,要查詢的期刊資料找不到?,請先利用”館藏目錄”查詢期刊館藏資料，確定所需刊期是否已到館？是否是下列情形?一. 已到館卻不在架上：1.可能有讀者正在使用中。2.可能放錯位置。 (請即通知館員知悉，本館亦會利用整架時，將其歸位。也希望讀者能夠隨手將閱畢的書刊歸位，以利下位讀者使用) 二. 尚未進館：可能尚在寄送途中或正進行加工作業，請稍候。若您發現他館已入藏，而本館卻未上架，請告知館員，謝謝！ 三. 本館無此館藏：1.可洽一樓參考諮詢區館員詢問。2.可向校外申請館際複印，[館際合作服務] 在本館四樓[閱覽組辦公室]辦理。　[館際合作服務]：　(1)借書或中文期刊、博碩士論文複印：利用 全國文獻服務傳遞服務系統，線上申請，申請方式詳見全國文獻傳遞服務系統。　(2)西文期刊：可透過「RapidILL 國際快速文獻傳遞服務」向國外申請複印，約1-3個工作天（最快為24小時內）即可取得所需期刊文獻。3.可於線上推薦或親洽館員（分機6189），推薦期刊予本館訂購。,期刊、雜誌問題,false,false,期刊、雜誌問題
5f4fbd3ad5f7e324d0bd730d,國立臺灣科技大學圖書館,54,過期期刊放在哪??,1. 未裝訂的期刊（通常為當年度）置於期刊架的斜板之下；前一年度之休期性期刊會放置在後棟3樓B、C庫交界處。2. 已裝訂之期刊則放置於本館5-8樓合訂本處，先按 [分類號]排列，同一類號的期刊， 再依 [刊名筆劃]或[字母順序]排列。請利用本館[館藏目錄查詢系統]查詢是否有所需之期刊刊期及合訂本。,期刊、雜誌問題,false,false,期刊、雜誌問題
5f4fbd3ad5f7e324d0bd730e,國立臺灣科技大學圖書館,55,如何進行電子資料庫檢索?,電子資料庫檢索請至圖書館首頁>電子資源>電子資料庫查詢 此介面提供四種資料庫檢索方式：1.資料庫名稱查詢(可輸入完整資料庫名稱，或資料庫名稱的前幾個字)2.依資料庫學院分類查詢3.依資料庫開頭英文字母查詢4.依資料庫資源類型列表查詢,電子期刊、資料庫問題,false,false,電子期刊、資料庫問題
5f4fbd3ad5f7e324d0bd730f,國立臺灣科技大學圖書館,56,在校外要使用資料庫怎麼辦?,"本校教職員工、在學學生（不含校友）通過身份認證，即能在校外或家裡連線查詢利用本館訂購及試用之資料庫、電子期刊、電子書(需獲廠商授權同意校外連線使用之資料庫)。於校外使用資料庫，請由圖書館網頁館藏搜尋該電子資源，點選連結將自動轉入登錄視窗，帳號密碼與圖書館館藏查詢系統之個人記錄檔相同，請依畫面指示輸入借閱證號及密碼，通過認證即可使用。本館校外連線提供「EZproxy」和「Web Access Management, WAM」2種認證方式，使用方式相同，僅登入畫面不同。 圖文使用說明：一、選擇欲使用之電子資源，例如要從校外連到EV資料庫，按了資料庫連結後，就會出現登錄視窗。二、此登入認證視窗，帳號密碼與圖書館館藏查詢系統之個人記錄檔相同，請依畫面指示輸入借閱證號及密碼，通過認證即可使用。(忘記密碼請點選「忘記密碼」。)<Ezproxy登入畫面> <Web Access Management登入畫面> ▼請全校師生使用電子資源時，遵守使用權規範與智慧財產權，一旦違反相關規定經查證屬實，讀者須自負相關法律責任，圖書館並將依情節輕重停止其使用權。▼僅限於個人學術研究或教學目的使用，不得以資料庫及其資料從事商業行為。▼電子資源請勿非法大量下載，禁止使用自動下載軟體，合法下載資料後請勿於線上傳播流通。▼禁止有計劃、大量地列印或下載資料庫中的全文內容。",電子期刊、資料庫問題,false,false,校外使用資料庫
5f4fbd3ad5f7e324d0bd7310,國立臺灣科技大學圖書館,57,怎麼使用悠遊卡影印或列印?,【影印】1. 請將悠遊卡插入讀卡機。2. 將稿件至於送稿機(面朝上)或原稿玻璃上(面朝下)。3. 輸入複印份數，並設定影印模式(如影印尺寸、黑白/彩色、單/雙面…)。4. 按下 [啟動] 鍵開始影印。 【列印】1.在電腦開啟檔案列印時，請選擇印表機名稱【Canon iR-ADV C5030… (悠遊卡) 】，並選擇列印份數。2.無需更改設定可直接點選列印按鈕，如需變更請點選[喜好設定]。3.選擇所要變更的項目後按下確定鍵，回到第2步驟的畫面送出列印。4.記下電腦座位號碼至影印機前，插入悠遊卡。5.按下[存取已儲存檔案]。6.選擇第一行「悠遊卡 列印專用」。7.選擇您使用的電腦名稱(請留意文件時間，避免印到他人的文件)。8.按下[列印]即可印出資料。9.完成後請按悠遊卡機的[確認]鈕並取回您的悠遊卡。,環境/設施問題,false,false,環境/設施問題
5f4fbd3ad5f7e324d0bd7311,國立臺灣科技大學圖書館,58,怎麼使用一卡通影印或列印?,【影印】1. 插入一卡通卡片後，按「複印」。2. 請將稿件置於送稿機(面朝上)或原稿玻璃上(面朝下)。設定好份數和影印模式後，按啟動鍵影印。3.取回您的原稿和複本文件。完成後按卡機的退卡鍵，並取回您的一卡通。 【列印】1.在電腦開啟檔案列印時，請選擇印表機名稱【 FX DocuCenre-V3065(一卡通) 】，並選擇列印份數。2.無需更改設定可直接點選列印按鈕，如需變更請點選[喜好設定]。3.選擇所要變更的項目後按下確定鍵，回到第2步驟的畫面送出列印。4.記下電腦座位號碼至影印機前，插入一卡通。5.插入一卡通卡片後，按「機密列印」。6.選擇您使用的電腦名稱，按「文件確認/列印」即可印出資料。7.完成後按卡機的退卡鍵，並取回您的一卡通。,環境/設施問題,false,false,環境/設施問題
5f4fbd3ad5f7e324d0bd7312,國立臺灣科技大學圖書館,59,悠遊卡和一卡通影印/列印怎麼計費?,【悠遊卡】黑白影印/列印單價 — A4：1元/張；A3：2元/張彩色影印/列印單價 — A4：5元/張；A3：10元/張【一卡通】黑白影印/列印單價 — A4：1元/張；A3：2元/張,環境/設施問題,false,false,環境/設施問題
5f4fbd3ad5f7e324d0bd7313,國立臺灣科技大學圖書館,60,圖書館影印機放在哪裡?, 影印列印地點數量備註悠遊卡可可前棟一樓資訊分享區(電腦教室)旁1台可彩色影/列印可不可後棟一、二、四樓書庫各1台一卡通可可前棟一樓資訊分享區(電腦教室)旁1台,環境/設施問題,false,false,環境/設施問題
5f4fbd3ad5f7e324d0bd7314,國立臺灣科技大學圖書館,61,機器有問題，我要怎麼向館員反應?,當您列印遇到問題時，可以先向館員索取客訴單或下載客訴單後，內容填寫完整，將客訴單及交易證明收據轉交給館員即可，館員將協助轉知相關廠商進行處理。下載連結：/ezfiles/25/1025/img/660/ComplaintForm.pdf,環境/設施問題,false,false,環境/設施問題
5f4fbd3ad5f7e324d0bd7315,國立臺灣科技大學圖書館,62,如何查詢我的影印/列印紀錄?,【悠遊卡】可至悠遊卡紀錄查詢網站查看，交易場所為「佳能國際股份有限公司」，即為影印/列印紀錄。https://ezweb.easycard.com.tw/search/CardSearch.php 【一卡通】可至一卡通交易記錄查詢網站查看。https://www.i-pass.com.tw/Inquire/Index ,環境/設施問題,false,false,環境/設施問題
5f4fbd3ad5f7e324d0bd7316,國立臺灣科技大學圖書館,63,圖書館可以飲食嗎?(例如:輕食區),圖書館於一樓設有輕食區，讀者可食用麵包、漢堡、三明治及零食類等食物，惟不得食用氣味濃郁食物(如臭豆腐、鹽酥雞)、麵食類、及屬於餐點類的食物等。該區使用規範請見輕食區使用須知。 　　此外，讀者可攜帶「加蓋飲料」及「小零食」入館，惟食用地點規範如下：1. 加蓋飲料：允許在本館前棟一樓、二樓及三樓的空間，包括一樓前棟參考室、二樓前棟閱覽室內及室外、二樓前棟「視聽區與討論小間」、及三樓暢銷書／經典書區飲用。2. 小零食：僅限定在本館前棟二樓的閱覽室外的空間，包括沙發區，及「視聽區與討論小間」(前棟二樓)食用。其餘本館各區，均嚴禁食用。詳細內容請見圖書館食物及飲料攜帶入館食用管理辦法。,環境/設施問題,false,false,環境/設施問題
5f4fbd3ad5f7e324d0bd7317,國立臺灣科技大學圖書館,64,圖書館飲水機放在哪裡?,圖書館有5台飲水機，後棟一樓(家用版視聽資料區)一台，前棟二樓(閱覽室外)及三樓(暢銷書/經典書區)各兩台。,環境/設施問題,false,false,環境/設施問題
5f4fbd3ad5f7e324d0bd7318,國立臺灣科技大學圖書館,65,圖書館的洗手間在哪裡?,圖書館前棟1-3樓每樓層皆設有洗手間，於圖書館大門入口左側門禁刷卡後，即是一樓女廁及無障礙廁所(男女通用)，二樓男女洗手間位於閱覽室外，三樓男女洗手間位於暢銷書/經典書區內。後棟則受建築格局限制，無法再設置洗手間，後棟閱覽自習同學請至前棟洗手間使用。,環境/設施問題,false,false,環境/設施問題
5f4fbd3ad5f7e324d0bd7319,國立臺灣科技大學圖書館,66,暢銷書/經典書在哪裡?, 圖書館的暢銷書/經典書區位於本館前棟三樓，當月暢銷書及展示中經典書限館內閱覽，其餘圖書皆可外借。經典書區圖書採用「主題分類」方式排架，各主題分類之書籍皆按索書號排序。,環境/設施問題,false,false,環境/設施問題
5f4fbd3ad5f7e324d0bd731a,國立臺灣科技大學圖書館,67,討論小間一次可以借用多久？,一週(星期日開始到星期六結束)內一組帳號借用2次為限，一次至多可借用2小時。因此若需要長時間使用討論小間，一組帳號可以借到4小時(2小時+2小時)。,視聽/討論小間問題,false,false,視聽/討論小間問題
5f4fbd3ad5f7e324d0bd731b,國立臺灣科技大學圖書館,68,只有一個人要使用，可以借用討論小間嗎？,討論小間是無法一個人使用的。根據本館規則，學期中平日早上8:30～10:30、學期中假日全天、國定假日全天及寒暑假為冷門時段，開放2人即可借用討論小間/視聽室，其餘時段皆需3人(含)以上才得以借用。因此本館建議，若為低人數申請使用討論小間，可以再尋找另一名使用者於冷門時段借用。,視聽/討論小間問題,false,false,視聽/討論小間問題
5f4fbd3ad5f7e324d0bd731c,國立臺灣科技大學圖書館,69,為什麼前台未顯示D01和D02討論小間？／為什麼無法線上預約D01和D02討論小間？,目前D01和D02只開放非本校教職員工生(多為台大和台師大的同學們)線上預約，台科大的教職員師生若想借D01和D02需借用日當天臨櫃登記。,視聽/討論小間問題,false,false,視聽/討論小間問題
5f4fbd3ad5f7e324d0bd731d,國立臺灣科技大學圖書館,70,請問視聽室(G01)上方聲響是什麼？關掉冷氣是否能改善？,G01上方的聲響為全熱交換器，與G01的冷氣機無關。是確保視聽區中間區域(櫃台、個人/雙人座位、沙發區等)避免二氧化碳濃度過高，保持空氣流通的裝置。若運作聲響過大影響觀賞電影的氣氛，請向櫃台工作人員反應，將會斟酌考量暫時關掉全熱交換器。,視聽/討論小間問題,false,false,視聽/討論小間問題
5f4fbd3ad5f7e324d0bd731e,國立臺灣科技大學圖書館,71,視聽室(G01)太亮了無法觀看電影！能加裝簾幕嗎？,為確保使用者安全，現階段是討論小間/視聽室是無加裝簾幕的計畫喔！可向櫃台反應G01外的燈光太亮，工作人員將會關閉靠近G01的電燈,視聽/討論小間問題,false,false,視聽/討論小間問題
5f4fbd3ad5f7e324d0bd731f,國立臺灣科技大學圖書館,72,無法準時抵達，借用的討論小間會被取消嗎？／人未到齊，能先報到進入討論小間嗎？,討論小間/視聽室僅保留10分鐘，逾時將會釋出空間讓給其他需要使用討論小間的使用者。因此即使人未到齊也請先至櫃台報到，否則超過報到時間的10分鐘後將視同逾時並註記爽約。,視聽/討論小間問題,false,false,視聽/討論小間問題
5f4fbd3ad5f7e324d0bd7320,國立臺灣科技大學圖書館,73,如何取消預約的討論小間？,非借用日當日線上取消：請先點選「借用登記」→選擇要取消借用的那間小間編號→月曆上即會跳出借用紀錄，請點選要取消的那一天的時段→點選後會跳出視窗，有「取消此筆借用」的選項，請勾選之後送出，即完成取消預約的動作。 借用日當日臨櫃取消：若為借用日當日則無法線上取消預約，需由櫃檯工作人員協助取消預約的討論小間。,視聽/討論小間問題,false,false,視聽/討論小間問題
5f4fbd3ad5f7e324d0bd7321,國立臺灣科技大學圖書館,74,在圖書館1樓借了DVD，能去2樓視聽區觀看嗎？,圖書館符合著作權法中公開上映場所定義，「供不特定人進出之場所」。本館個人/雙人視聽座位及視聽室(G01)僅供少數使用者觀賞，仍屬於「公開上映」的範疇，故只能使用「公播版」視聽資料，因此僅能播放2樓視聽區所提供的公播版DVD。有關「公播版」與「家用版」的區別，請參考經濟部智慧財產局「公播版影片著作權」。,視聽/討論小間問題,false,false,視聽/討論小間問題
5f4fbd3ad5f7e324d0bd7322,國立臺灣科技大學圖書館,75,討論小間/視聽室不能觀看Youtube嗎？／已購買Netflix會員，能在討論小間/視聽室播放嗎？,根據本館「圖書館討論小間及團體視聽室借用規則」第七條注意事項中「一、場地使用注意事項」之「(二)本場地僅限播放有「公開播映權」之圖書館館藏，若有違反著作權法情事，借用人應自負法律相關責任。」 以下以知名串流平台「Youtube」和「Netflix」為例，不一一列舉其他串流平台。Youtube平台上存在合法授權的影集、新聞和原創作品，同時也存在非法上傳的音樂和影片。擁有頻道驗證徽章(俗稱勾勾)僅能代表頻道10萬人以上、為本人帳戶，不代表創作作品是否完全合法(常見背景音樂侵權，因此往後遭Youtube下架的影片，例如使用《全能住宅改造王》主題曲《Inscrutable Battle》以及插入曲《TAKUMI／匠》極有可能慘遭下架)。Netflix是以個人使用為主，根據Netflix《使用條款》中4.2「Netflix 服務及透過 Netflix 服務所觀賞的任何內容僅供您個人使用，不可作為商業用途，也不得分享予您家庭成員以外的人士。......您同意不使用此服務進行公開播放。」以及4.6「......您同意不存檔、重製、散布、修改、展示、公開播放、出版、授權、製作衍生作品、出售或使用（除非本《使用條款》明確授權）Netflix 服務所含的內容和資訊或從 Netflix 服務或透過 Netflix 取得的內容和資訊。」已明確說明無法公開播放，因此無法於討論小間/視聽室播放觀看。綜合上述，為避免非法行為產生，二樓視聽區僅能全面禁止館藏所提供「公播版」DVD以外的來源影音平台。而課堂上老師所使用的媒材(如MOOCs、遠距同步/非同步課程、學生自製影片)則能於討論小間/視廳室播放。 ,視聽/討論小間問題,false,false,視聽/討論小間問題
5f4fbd3ad5f7e324d0bd7323,國立臺灣科技大學圖書館,76,對圖書館現行規定和辦法有不同意見?,圖書館現行規定和辦法是由本館參照國內各大學圖書館相關資料訂定，經圖書館委員會討論通過，呈送校長核准後施行。若讀者有不同意見，請填「讀者意見反應」表或網頁上填寫「來信指教」表單，由相關人員提出說明或解決辦法送館長核定，或送圖書館委員會討論是否要修改相關規定和辦法，三個工作天內會將處理狀況寄送讀者，若有後續狀況，也會即時告知。,其他問題,false,false,其他問題
5f4fbd3ad5f7e324d0bd7324,國立臺灣科技大學圖書館,77,使用圖書館電子資源時有無注意事項?,使用電子資源應尊重智慧財產權及遵守授權合約或版權聲明等相關規定，並不得有下列行為：一、 大量、連續或有系統的方式擷取、下載、拷貝電子資源的資料或著作。二、 個人帳號密碼移轉給他人使用，或冒用他人帳號。三、 擅自變更電子資源使用設定，致使他人無法正常使用。四、 以查詢所得資料從事商業行為或供公眾流通下載等用途。五、 未經著作權人之同意將查詢所得資料提供給未授權之使用者。六、 利用機器、程式非法進入、拷貝或破壞資料庫。七、 違反電腦網路使用規範或侵犯他人智慧財產權。 根據本館電子資源使用規則 第五條 違反本使用規則初次違規者，本館得視情況違規記點1至2點；被違規記點1點者，予以警告；被違規記點2點者，本館暫停本校讀者電子資源使用權及借閱權一個月，校外人士三個月內禁止進入本館閱覽。累計第二次違規者，本校讀者暫停其電子資源使用權及借閱權三個月，校外人士六個月內禁止進入本館閱覽，違規情節嚴重致使影響全校使用權益，甚或校譽受損，則移送校方相關單位議處，其行為若涉及不法情事者，須自負法律責任。,其他問題,false,false,其他問題
5f4fbd3ad5f7e324d0bd7325,國立臺灣科技大學圖書館,78,圖書館有哪些推廣活動?,圖書館資料庫講習課程：為協助全校師生熟悉圖書館資源，增強蒐集資料文獻的能力，圖書館每學期舉辦常用資料庫講習活動，詳細說明個別資料庫操作介面與基本使用方式。例如EndNote書目管理軟體、引用文獻資料庫WOS、JCR資料庫、學科資料庫IEL、ABIC資料庫資料庫等講習。 星夜享讀計畫：為鼓勵本校教職員工生，在閒暇之餘，利用零星時間，至本館前棟三樓「暢銷書/經典書區」閱覽精選圖書，進而培養「終身閱讀」習慣。除訂定此計畫外，另舉辦心得分享會，邀請教職員生來說書聽書，使讀者從中獲取書籍知識。 電影欣賞活動：由圖書館精選具教育性、啟發性、熱門性和話題性等等的電影，不定期舉行的電影欣賞活動。除提供令人休閒放鬆的活動外，觀眾也能從電影中找尋慰藉。可核發校內教職員的學習認證時數。 公播影片觀賞計畫：為鼓勵本校教職員工生在閒暇之餘，至圖書館前棟二樓「討論小間/視聽區」觀賞公播影片紓解讀書及工作壓力，因而制定「公播影片觀賞計畫」。增加教職員生來館觀賞公播影片的動力外，更是提供一個管道讓觀眾能分享觀後感想，以饗宴大眾。書香獎勵閱讀計畫：自民國97年舉辦至今，主旨是為鼓勵學生培養閱讀與寫作風氣，為此，圖書館每年整理年度得獎好書，希望同學能多讀書、讀好書。此外，還舉辦心得分享活動，期望藉由活動讓同學在忙碌之餘仍能接觸書籍，提升閱讀的興趣。 ,其他問題,false,false,其他問題
5f4fbd3ad5f7e324d0bd7326,國立臺灣科技大學圖書館,79,利用圖書館資源(包括圖書之影印、拍照及視聽資料等)，有什麼地方需要特別注意才不會違反著作權法?,圖書館內使用資料時請遵守著作權的規定。著作權法第五十一條規定：「供個人或家庭為非營利之目的，在合理範圍內，得利用圖書館及非供公眾使用之機器重製已公開發表之著作。」讀者為個人學習之目的，到圖書館找資料，在合理範圍內影印幾頁內容供自己參考，得主張本條之合理使用。但若大量或非法影(列)印或拍攝書籍、講義及文件，不聽館內工作人員勸阻，將依本館「閱覽管理辦法」第五條辦理。「閱覽管理辦法」第五條：違反本辦法規定事項者，初次給予規勸處理，屢次違規者(三次以上)，依情節輕重，本校讀者停止其借書權利一至三個月，校外人士半年內禁止進入本館閱覽，必要時得永久停止其進館或送警法辦。,其他問題,false,false,其他問題
5f4fabfdd5f7e324d0bd72a7,國立臺灣海洋大學圖書暨資訊處,true,我是今年入學新生，請問何時可以開始借書？,有二個必備條件，時間約在每年的9月底完成。註冊課務組將您的資料完整鍵入且圖書館將資料轉入圖書館自動化系統。您的學生證已拿到。,借還圖書,false,false,借還圖書
5f4fabfdd5f7e324d0bd72a8,國立臺灣海洋大學圖書暨資訊處,2,借書冊數及期限為何?,還書日期一律以本館系統所列之到期日為憑；借書冊數及一般圖書(館藏地為四樓或五樓書庫)與童書之借期如下：教職員工及博士班研究生，總數40冊，借期60天。碩士班研究生，總數20冊，借期30天。大學部學生及退休人員總數15冊，借期30天。校友借書總數不得超過15冊，借期30天(每次續借14天)。,借還圖書,false,false,借還圖書
5f4fabfdd5f7e324d0bd72a9,國立臺灣海洋大學圖書暨資訊處,3,借期縮短是什麼意思?,借書時，該書已有其他讀者預約，借期一律縮短為14天。,借還圖書,false,false,借還圖書
5f4fabfdd5f7e324d0bd72aa,國立臺灣海洋大學圖書暨資訊處,4,如何避免圖書逾期罰款？,"請連結至海大圖書資處網頁 個人借閱紀錄查詢，查詢時請輸入學號,敎職員證號或海大核發之借書證號，密碼預設值為身份證字號。續借=>如無他人預約，讀者得自行於到期日前5日內(含到期當日)辦理續借(2次為限)。隨時接收本校電子郵件，檢視Circ Email Notices發送之通知，儘速歸還。直接掛號郵寄還書:本館以郵戳日為還書日。",借還圖書,false,false,借還圖書
5f4fabfdd5f7e324d0bd72ab,國立臺灣海洋大學圖書暨資訊處,5,借書逾期如何通知？,逾期通知一律採 E-mail 方式，寄至個人的學校 mail 。,借還圖書,false,false,借還圖書
5f4fabfdd5f7e324d0bd72ac,國立臺灣海洋大學圖書暨資訊處,6,老師指定閱讀的參考書可以外借嗎？,列為教師指定參考書之書籍，借期一律縮短為外借1天，陳列於二樓參考資料區(中西文參考書/教授指定參考書)；教授指定參考書不可續借，亦不可預約。如逾期歸還，每冊每日罰款5元，採累計方式計算。,借還圖書,false,false,借還圖書
5f4fabfdd5f7e324d0bd72ad,國立臺灣海洋大學圖書暨資訊處,7,我是研究所新生尚未註冊可以借書嗎？,正式向本校報到後即可以申請，唯權限暫時比照大學部學生。請至圖書館網頁<各式表格>下載列印 研究所新生臨時借書證申請表 ，填妥資料，並經招生組或系所辦公室蓋章及指導教授(或所長）簽章，連同身份證正反面影本至圖書館二樓借還書檯辦理。辦證時間：週一至週五上午9-12時；下午2-4時。當註冊課務組提供的學生資料完整轉入圖書館自動化系統後，需先還清臨時借書證內所借圖書，如有圖書逾期罰款需先繳清，並繳回臨時借書證，始可啟用研究生之借書權。,借還圖書,false,false,借閱相關問題
5f4fabfdd5f7e324d0bd72ae,國立臺灣海洋大學圖書暨資訊處,8,急於查閱某書，請問可否告知誰借閱的？,為保障借書者的隱私權及借閱期間不受干擾，不便告知借閱者相關資料。,借還圖書,false,false,借還圖書
5f4fabfdd5f7e324d0bd72af,國立臺灣海洋大學圖書暨資訊處,9,我要借的書仍在編目中，何時會上架?,"'處理狀態'為編目中之圖書，可填寫 編目中圖書優先處理申請單 ，本館即優先處理， 處理完畢將通知您前來借閱。",借還圖書,false,false,借還圖書
5f4fabfdd5f7e324d0bd72b0,國立臺灣海洋大學圖書暨資訊處,10,忘記查詢個人借閱情況的密碼?,若您忘記密碼，無法查詢您的借閱情況，請將您的《姓名》、《讀者證號》、 《身份證號》 E-mail 至 ho221@mail.ntou.edu.tw 重新設定！,借還圖書,false,false,借還圖書
5f4fabfdd5f7e324d0bd72b1,國立臺灣海洋大學圖書暨資訊處,11,請問畢業的校友要如何借書？,須持圖資處核發的「校友借書證」至圖書館借書，請先洽秘書室校友中心申辦「校友借書證」，校友中心位於行政大樓2樓，電話：(02)24622192轉1251或1250， 傳真：(02)24634096。,借還圖書,false,false,借還圖書
5f4fabfdd5f7e324d0bd72b2,國立臺灣海洋大學圖書暨資訊處,12,如何預約圖書?,"館藏查詢時，查到想借的圖書已被外借後，直接在畫面上點選 Request → 鍵入證號 （學號或服務證號）及密碼（身分證字號） → 點選'送出 → 先在想要預約的圖書前點一下，再點選左下角之'REQUEST SELECT ED ITEM'，當畫面出現”Your request will be delivered to 圖書館 when it is available.” 即表預約成功。",預約,false,false,資料借還
5f4fabfdd5f7e324d0bd72b3,國立臺灣海洋大學圖書暨資訊處,13,請問預約圖書到館多久沒借出，會被取消?,預約書到館後保留五天（以前一讀者將書還回圖書館日起算）系統並寄出〝圖書預約取書 通知單〞至讀者海大e-mail信箱。若於期限內未辦理借書，該書依序輪到下一位預約者取書，若已無其他讀者預約，則將圖書上架。,預約,false,false,預約
5f4fabfdd5f7e324d0bd72b4,國立臺灣海洋大學圖書暨資訊處,14,哪些圖書不可預約?,參考書、地圖、尚未借出（在架上）、自己借出的書、編目中、訂購中、指定參考書、期 刊合訂本、視聽資料等，不可辦理預約。,預約,false,false,預約
5f4fabfdd5f7e324d0bd72b5,國立臺灣海洋大學圖書暨資訊處,15,如何自行從線上辦理圖書續借?,"借書期滿，如無他人預約，讀者得自行於到期日前5日內(含到期當日)辦理續借。並自辦理續借之日起計算新的到期日，續借以2次為限。請進入 館藏查詢系統 ，點選【 個人借閱 】 → 輸入證號（學號或服務證號）及密碼（身分證字號）→點選讀者借出記錄左上方'SORT Renew all (全部續借)或勾選想要續借的書之後再點選Renew Selected(續借選取館藏)，當狀態欄出現”新到期日”，才算完成續借手續。",續借,false,false,續借
5f4fabfdd5f7e324d0bd72b6,國立臺灣海洋大學圖書暨資訊處,16,我借的書可以續借幾次?,若您借的書沒有他人預約，可續借二次。,續借,false,false,續借
5f4fabfdd5f7e324d0bd72b7,國立臺灣海洋大學圖書暨資訊處,17,什麼樣的情況下無法辦理續借?,所借為指定參考書、期刊合訂本、視聽資料，或借期為1天之其他資料。該書已有人預約。該書已續借達2次。讀者目前有書逾期或有罰款尚未繳清。休學、違規或因故個人資料暫時被凍結者。未達到期日前5日內(含到期當日)。,續借,false,false,續借
