_id,Question,Category
5f4c7fe531573f12b47852c7,如何預約小組視聽室、小劇場與團體視聽室?,397
5f4c7fe531573f12b47852c8,要如何借用研究小間?,397
5f4c7fe531573f12b47852c9,如何在校外連線使用電子資源？,253
5f4c7fe531573f12b47852ca,為什麼我在校外不能從資料庫下載全文？不能看電子書？,398
5f4c7fe531573f12b47852cb,為什麼在校內用wifi上網卻無法下載資料庫全文或看電子書?,398
5f4c7fe531573f12b47852cc,查詢新聞報紙可使用哪些資料庫？,398
5f4c7fe531573f12b47852cd,fulltext delay 全文延遲是什麼意思?,398
5f4c7fe531573f12b47852ce,如何快速查找電子期刊中的全文?,398
5f4c7fe531573f12b47852cf,我要的那篇期刊文章，文大沒有訂購，或剛好文大沒有那個年份卷期，或全文延遲12個月，怎麼辦？,8
5f4c7fe531573f12b47852d0,可以去別的學校借書嗎？,8
5f4c7fe531573f12b47852d1,我想借的書，校內圖書館沒有收藏，怎麼辦？可以幫我去其他學校圖書館借嗎？,8
5f4c7fe531573f12b47852d2,圖書館沒有我要的期刊，怎麼辦?,8
5f4c7fe531573f12b47852d3,文大有訂購書目管理軟體嗎?,19
5f4c7fe531573f12b47852d4,研究生畢業時是否一定要繳交論文電子檔?,270
5f4c7fe531573f12b47852d5,如何申請建檔帳號?,270
5f4c7fe531573f12b47852d6,論文電子檔要包含哪些內容?,270
5f4c7fe531573f12b47852d7,如何上傳論文電子檔?,270
5f4c7fe531573f12b47852d8,紙本論文授權書要到哪裡下載?,270
5f4c7fe531573f12b47852d9,論文上傳後可以修改嗎?,270
5f4c7fe531573f12b47852da,論文上傳完成之後，如何得知審核結果？要多久的時間？,270
5f4c7fe531573f12b47852db,查詢期刊點數（Impact Factor）或期刊排名應使用那個資料庫？,399
5f4c7fe531573f12b47852dc,什麼是 Impact Factor？如何查詢？,399
5f4c7fe531573f12b47852dd,SCIE 和 SSCI 的期刊，就一定收錄在 JCR 中嗎？,399
5f4c7fe531573f12b47852de,查詢期刊引用文獻的情形應使用那些資料庫？,399
5f4c7fe531573f12b47852df,畢業辦理離校手續時，圖書館的部分應如何辦理？,400
5f4c7fe531573f12b47852e0,研究生辦理離校要準備那些東西?,400
5f4c7fe531573f12b47852e1,請問校友可以在圖書館借書嗎？,400
5f4c7fe531573f12b47852e2,請問校友或休學學生可以使用校外連線服務嗎？,400
5f4c7fe531573f12b47852e3,請問辦了校友閱覽證或校友借書證可以使用校外連線服務嗎？,400
5f4c7fe531573f12b47852e4,畢業後還可以繼續使用全國文獻傳遞服務系統嗎？,400
5f4c7fe531573f12b47852e5,圖書館可否代買圖書？,401
5f4c7fe531573f12b47852e6,如何推薦採購圖書資料？,401
5f4c7fe531573f12b47852e7,推薦採購的新書，要多久才能上架？,401
5f4c7fe531573f12b47852e8,想詢問我所推薦採購資料的處理進度？,401
5f4c7fe531573f12b47852e9,推薦資料到館時，圖書館是否會主動告知我？,401
5f4c7fe531573f12b47852ea,可以多買一些熱門院線片嗎？,401
5f4c7fe531573f12b47852eb,校友可否推薦採購新書資料嗎？,401
5f4c7fe531573f12b47852ec,在「教師指定課程參考資料服務系統」送出表單之後，館員就會協助採購新書或上架嗎？,401
5f4c7fe531573f12b47852ed,如何將書贈送給學校？有何限制？,402
5f4c7fe531573f12b47852ee,贈書收取時間及地點,402
5f4c7fe531573f12b47852ef,遺失物品要去哪裡找呢？,9
5f4c7fe531573f12b47852f0,圖書館有LINE嗎?提供甚麼服務?,9
5f4c60da31573f12b4785242,一個人可以借幾本書？借期多久？,403
5f4c60da31573f12b4785243,如何查尋個人借閱紀錄？,403
5f4c60da31573f12b4785244,書還沒看完卻快到期，要怎麼辦？,403
5f4c60da31573f12b4785245,想借的書已被別人借走了該怎麼辦？,403
5f4c60da31573f12b4785246,請問圖書館辦理借還書的時間？,403
5f4c60da31573f12b4785247,請問可以攜帶手機、相機、或手提電腦進館嗎?,219
5f4c60da31573f12b4785248,請問可以攜帶水及食物進館嗎？,219
5f4c60da31573f12b4785249,請問可以攜帶背包入館嗎？,219
5f4c60da31573f12b478524a,請問校外讀者可以到圖書館查資料和借書嗎？,219
5f4c60da31573f12b478524b,為何在進出館時都需要刷卡？,218
5f4c60da31573f12b478524c,請問圖書館進館之有效證件為何？,218
5f4c60da31573f12b478524d,為何我的證件無法刷卡入館？,218
5f4c60da31573f12b478524e,我是延畢生，是否可以持學生證刷卡入館及借書？,218
5f4c60da31573f12b478524f,新書展示的書位在何處？可以外借嗎？展示過後的書置於何處？,128
5f4c60da31573f12b4785250,何謂「教授指定參考書」？位於何處？可否外借？,128
5f4c60da31573f12b4785251,期刊可以外借嗎？,128
5f4c60da31573f12b4785252,為何在架上找不到我要的書籍或刊物?,128
5f4c60da31573f12b4785253,如何辦理圖書續借？何時可以辦理續借？,130
5f4c60da31573f12b4785254,什麼樣的情況下無法辦理續借？,130
5f4c60da31573f12b4785255,借閱的書逾期了會被處罰嗎 ？,404
5f4c60da31573f12b4785256,我想知道自己目前借了哪些書，何時到期，是否有欠逾期滯還金？,404
5f4c60da31573f12b4785257,請問我在圖書館借閱的圖書遺失了，怎麼辦？,273
5f4c60da31573f12b4785258,請問可以從那些途徑購買原文書？,273
5f4c60da31573f12b4785259,圖書館有提供校友證讓校友進行借閱圖書嗎？,405
5f4c60da31573f12b478525a,大學部/進修部畢業生如何在圖書館辦理畢業離校手續？,406
5f4c60da31573f12b478525b,碩士班畢業生如何在圖書館辦理畢業離校手續？,406
5f4c60da31573f12b478525c,教職員工如何辦理離職手續？,406
5f4c60da31573f12b478525d,在圖書館撿到他人遺失的物品或證件，怎麼辦？,407
5f4c60da31573f12b478525e,我的東西丟了，請問圖書館掛失物品在何處？,407
5f4c60da31573f12b478525f,某本期刊的前一期在何處？,408
5f4c60da31573f12b4785260,期刊為什麼會遲到、空缺？,408
5f4c60da31573f12b4785261,期刊架上只有當年的，請問以前的卷期要去那兒找？,408
5f4c60da31573f12b4785262,圖書館是否有保存過期報紙？,408
5f4c60da31573f12b4785263,西文期刊圖書館有那幾種？,409
5f4c60da31573f12b4785264,西文期刊大多放在哪裡？,409
5f4c60da31573f12b4785265,在何處可查詢電子期刊？查到的資料可否儲存到磁片上﹖,410
5f4c60da31573f12b4785266,圖書館的學報有那些呢？,411
5f4c60da31573f12b4785267,學報大多都放在那裡呢？,411
5f4c60da31573f12b4785268,裝訂的期刊可否借閱？,412
5f4c60da31573f12b4785269,館際合作服務對象？服務時間？服務地點？種類?,71
5f4c60da31573f12b478526a,如何申請館際合作？,71
5f4c60da31573f12b478526b,申請館際合作約需多少時間？,71
5f4c60da31573f12b478526c,電子資料庫校外連結,413
5f4c60da31573f12b478526d,九如里里民借書申請辦法,414
5f4c60da31573f12b478526e,無法使用學號登入圖書館網路,415
5f4a2a480afa2a0f68bb168d,請問圖書最多可以借多少?可以借多久?,120
5f4a2a480afa2a0f68bb168e,請問借閱紀錄查詢的帳號及密碼為何？,120
5f4a2a480afa2a0f68bb168f,如何線上查詢自己的借閱狀況呢？,120
5f4a2a480afa2a0f68bb1690,如何辦理續借呢？,416
5f4a2a480afa2a0f68bb1691,如何辦理續借以延長期限呢？,416
5f4a2a480afa2a0f68bb1692,書被借走，我想成為下一位借閱者，該怎麼申請？,416
5f4a2a480afa2a0f68bb1693,如何預約圖書？,417
5f4a2a480afa2a0f68bb1694,被預約的書歸還後，會如何通知預約者？,417
5f4a2a480afa2a0f68bb1695,接到預約書領取通知，要至何處領取?,417
5f4a2a480afa2a0f68bb1696,怎樣會被取消預約書的借書權利？,417
5f4a2a480afa2a0f68bb1697,如何申請校友借書證？,9
5f4a2a480afa2a0f68bb1698,借閱的書不見了，該怎麼處理？,418
5f4a2a480afa2a0f68bb1699,借閱的光碟不見了，該怎麼處理？,418
5f4a2a480afa2a0f68bb169a,如何推薦圖書？採購順序為何？多久可上架？,419
5f4a2a480afa2a0f68bb169b,如何推薦視聽影片？採購順序為何？,419
5f4a2a480afa2a0f68bb169c,如何辦理贈書？,419
5f4a2a480afa2a0f68bb169d,請問校外可以連線使用圖書館的資料庫嗎？,420
5f4a2a480afa2a0f68bb169e,若學位論文繳交後，發現文字有錯誤怎麼辦？,421
5f4a2a480afa2a0f68bb169f,進入圖書館為何不能飲食？,9
5f4a22390afa2a0f68bb1680,如何取消IPv6設定？,64
5f4a22390afa2a0f68bb1681,如何查尋個人借閱紀錄？兩招解決「圖書館借書逾期，沒收到通知」的困擾,64
5f4a22390afa2a0f68bb1682,如何查尋個人借閱紀錄？,64
5f4a22390afa2a0f68bb1683,在網路上查書顯示在架上，但到書架上卻找不到書怎麼辦？,64
5f4a22390afa2a0f68bb1684,為何無法預約圖書？,64
5f4a22390afa2a0f68bb1685,沒有收到圖書館的逾期通知信件，可否拒繳圖書館逾罰金?,64
5f4a22390afa2a0f68bb1686,如何辦理續借？,64
5f4a22390afa2a0f68bb1687,我可以請別人代替借書嗎？,64
5f4a22390afa2a0f68bb1688,無法登入校外連線使用電子資源嗎?,64
5f4a22390afa2a0f68bb1689,如果我在學校圖書館找不到資料，我可以借用校外圖書館的資料嗎？,64
5f4a22390afa2a0f68bb168a,我不是元智的學生，我可以在圖書館內使用無線上網嗎？,64
5f4a22390afa2a0f68bb168b,如何辦理校友借書證保證金退費？,64
5f4a22390afa2a0f68bb168c,我的學生證為什麼沒有辦法刷卡進館？,64
5f4a20610afa2a0f68bb1650,圖書館目錄上顯示為在館內的書卻找不到？,422
5f4a20610afa2a0f68bb1651,圖書館目錄上顯示為建檔中/編目中的書籍可外借嗎？,422
5f4a20610afa2a0f68bb1652,我要如何預約書籍呢？,422
5f4a20610afa2a0f68bb1653,已借的圖書快到期了，想續借，如何辦理？,422
5f4a20610afa2a0f68bb1654,請問查到書1 copy under consideration for 圖書館是什麼意思?,422
5f4a20610afa2a0f68bb1655,要怎麼知道在網路上預約書籍成功？,422
5f4a20610afa2a0f68bb1656,新書展示架的書可以外借嗎？預約呢？,422
5f4a20610afa2a0f68bb1657,如何得知預約書是否已到館？,422
5f4a20610afa2a0f68bb1658,借的書不見了要如何處理呢？,422
5f4a20610afa2a0f68bb1659,會議論文集怎麼找啊？,422
5f4a20610afa2a0f68bb165a,查詢圖書館個人借閱資料的帳號及密碼忘記了怎麼辦？,423
5f4a20610afa2a0f68bb165b,為什麼在個人資料中顯示我可以借20冊，實際上卻只能借15本書呢？,423
5f4a20610afa2a0f68bb165c,我投還書箱的時間是在閉館後，但我所借的書當天就到期了該怎麼辦？,423
5f4a20610afa2a0f68bb165d,個人資料更改須如何辦理？,423
5f4a20610afa2a0f68bb165e,可以攜帶食物入館嗎？,424
5f4a20610afa2a0f68bb165f,為何一定要刷卡進館？,424
5f4a20610afa2a0f68bb1660,如果忘記攜帶文藻學生證或教職員證，可以進入圖書館嗎？,424
5f4a20610afa2a0f68bb1661,袋子、包包等個人物品可攜入館內嗎？,424
5f4a20610afa2a0f68bb1662,請問期刊可以外借嗎？,288
5f4a20610afa2a0f68bb1663,為什麼我要找的期刊常不在期刊架上？,288
5f4a20610afa2a0f68bb1664,我在家裡要如何使用圖書館的資料庫？,425
5f4a20610afa2a0f68bb1665,利用圖書館資料庫查到的資料均可在本館找到全文嗎？如果不行，我要怎樣才能找到全文呢？,425
5f4a20610afa2a0f68bb1666,請問隨身碟可在圖書館裡用嗎？,426
5f4a20610afa2a0f68bb1667,請問可以在檢索區電腦觀賞網路影音資料嗎？,426
5f4a20610afa2a0f68bb1668,學校網頁的資訊服務裡的成績單課表要怎麼列印？,426
5f4a20610afa2a0f68bb1669,有一些檔案都不能開，是不是有些程式沒裝？,426
5f4a20610afa2a0f68bb166a,在圖書館電腦查到的資料可列印或存檔嗎？,426
5f4a20610afa2a0f68bb166b,想查詢某篇期刊文獻，若本館無該期刊或有該期刊卻缺期，如何取得原文？,427
5f4a20610afa2a0f68bb166c,聽說圖書館的「館際合作」服務可以幫我取得外校的資料，我該如何申請呢？,427
5f4a20610afa2a0f68bb166d,請問和本校交換借書證的學校有哪些？,427
5f4a20610afa2a0f68bb166e,向其他圖書館申請外借圖書的服務，要等幾天，申請的書才會到文藻？,427
5f4a20610afa2a0f68bb166f,為什麼不能拿自己的片子到五樓媒體資源區觀賞呢？,428
5f4a20610afa2a0f68bb1670,五樓媒體資源區（視聽資料）的資料如何查詢？,428
5f4a20610afa2a0f68bb1671,MOD影片可以下載嗎？,428
5f4a20610afa2a0f68bb1672,在家裡可以連線到媒體資源區觀看MOD影片嗎？,428
5f4a20610afa2a0f68bb1673,媒體資源區的資料是否可以外借？,428
5f4a20610afa2a0f68bb1674,我如何申請使用媒體資源區的小團體室？,428
5f4a20610afa2a0f68bb1675,圖書館或耕心園可使用筆記型電腦上網嗎？,429
5f4a20610afa2a0f68bb1676,耕心園的研討室可以借嗎？,429
5f4a20610afa2a0f68bb1677,收不到圖書館逾期通知/預約書到館/罰款未繳E-Mail？,9
5f4a20610afa2a0f68bb1678,請問是否有保存考古題？,9
5f4a20610afa2a0f68bb1679,如果只有幾頁資料要影印，可以向圖書館借用影印卡嗎?,9
5f4a20610afa2a0f68bb167a,為什麼我走過圖書館的門禁系統常會嗶嗶叫呢？是否可以檢查一下？,9
5f4a20610afa2a0f68bb167b,圖書館是否有提供代買書籍或代訂雜誌的服務？,9
5f4a20610afa2a0f68bb167c,我有資料想推薦圖書館購買，請問該怎麼做？,9
5f4a20610afa2a0f68bb167d,圖書館有收藏過期的報紙嗎？,9
5f4a20610afa2a0f68bb167e,圖書館是否接受贈書？任何書均可贈送嗎？,9
5f4a20610afa2a0f68bb167f,3D列印作品可以同時印多種顏色嗎？,9
5f4a15510afa2a0f68bb1638,如何辦理圖書續借? 有什麼限制?,430
5f4a15510afa2a0f68bb1639,如何辦理圖書預約? 有何條件?,430
5f4a15510afa2a0f68bb163a,圖書館那些地方有影印機？,430
5f4a15510afa2a0f68bb163b,學生證遺失可否借書？,430
5f4a15510afa2a0f68bb163c,可否用其他同學的學生證借書？,430
5f4a15510afa2a0f68bb163d,圖書可否代借？可否代還？,430
5f4a15510afa2a0f68bb163e,一個人可借幾本書？借期多久？,430
5f4a15510afa2a0f68bb163f,請問圖書遺失應如何處理？,430
5f4a15510afa2a0f68bb1640,圖書逾期的罰則如何？,430
5f4a15510afa2a0f68bb1641,為什麼〝圖書狀態〞顯示〝仍在館內〞，但書卻不在書架上？,430
5f4a15510afa2a0f68bb1642,館際圖書互借的借書證如何辦理？,430
5f4a15510afa2a0f68bb1643,期刊可否外借?,431
5f4a15510afa2a0f68bb1644,中西文期刊排列方式為何?,431
5f4a15510afa2a0f68bb1645,期刊封面上標籤的數字和<A>章代表什麼意義?,431
5f4a15510afa2a0f68bb1646,在書架上找不到期刊該怎麼辦?,431
5f4a15510afa2a0f68bb1647,如何推介圖書館採購新的期刊?,431
5f4a15510afa2a0f68bb1648,影印卡可在那裡購買呢?,431
5f4a15510afa2a0f68bb1649,圖書館的影印機放在那裡?,431
5f4a15510afa2a0f68bb164a,圖書館報紙保留多久?,431
5f4a15510afa2a0f68bb164b,微縮影資料如何使用?收費?,431
5f4a15510afa2a0f68bb164c,圖書館的資料庫，可以在家上網連線查詢嗎？,432
5f4a15510afa2a0f68bb164d,為什麼查詢圖書館有些資料庫，會詢問帳號及密碼？,432
5f4a15510afa2a0f68bb164e,查詢報紙的資料庫，要如何在電腦上看到全文？,432
5f4a15510afa2a0f68bb164f,請問Flylink安裝完後出現Error 53的解決方法？,432
5f4a10920afa2a0f68bb162a,圖書館開放時間是什麼時候?,64
5f4a10920afa2a0f68bb162b,借書一次可以借幾本?可以借多久?,64
5f4a10920afa2a0f68bb162c,團體視聽室和DVD怎麼借?,64
5f4a10920afa2a0f68bb162d,想借的書在另一個校區怎麼辦?,64
5f4a10920afa2a0f68bb162e,可以推薦想看的書嗎?,64
5f4a10920afa2a0f68bb162f,影印和列印差在哪裡？,64
5f4a10920afa2a0f68bb1630,從書架拿下來的書，我忘了原本放在哪裡怎麼辦？,64
5f4a10920afa2a0f68bb1631,逾期罰金要去哪裡繳費？,64
5f4a10920afa2a0f68bb1632,借的書不見了怎麼辦?,64
5f4a10920afa2a0f68bb1633,沒有帶學生證可以借書嗎？,64
5f4a10920afa2a0f68bb1634,還書的時候也要學生證嗎?,64
5f4a10920afa2a0f68bb1635,續借一定要到櫃檯辦理嗎?,64
5f4a10920afa2a0f68bb1636,借用團體視聽室，需要幾張學生證?,64
5f4a10920afa2a0f68bb1637,使用置物櫃要登記嗎?,64
5f4db9cbaf5117264833d466,可以使用自製借書證借書(翻拍條碼、使用特殊卡片收集APP)嗎?,64
5f4db9cbaf5117264833d467,請問縣立圖書館學習饗宴活動如何報名？,64
5f4db9cbaf5117264833d468,請問書香卡遺失如何補辦？,64
5f4db9cbaf5117264833d469,請問苗栗縣夢花文學獎暨苗栗縣文學集徵選收件時間？,64
5f4db9cbaf5117264833d46a,請問我要申請借書證該如何辦理？,64
5f4db9cbaf5117264833d46b,請問如何購買苗栗縣夢花文學獎專輯及苗栗縣文學集專輯？,64
5f4db9cbaf5117264833d46c,請問如何辦理家庭卡？,64
5f4db9cbaf5117264833d46d,請問如何推薦購買圖書？,64
5f4db9cbaf5117264833d46e,請問如何申請班訪導覽服務？,64
5f4db9cbaf5117264833d46f,請問如何下載電子書閱讀？,64
5f4db9cbaf5117264833d470,何謂分區資源中心?,64
5f4db76faf5117264833d460,圖書館開放館室時間為何?,58
5f4db76faf5117264833d461,個人借閱紀錄查詢,58
5f4db76faf5117264833d462,圖書館借書證如何申辦?,58
5f4db76faf5117264833d463,圖書館借閱規則,58
5f4db76faf5117264833d464,Yahoo信箱自動分類設定說明,62
5f4db76faf5117264833d465,Gmail信箱「自動分類」設定說明,62
5f4db571af5117264833d446,借書證號已過期,433
5f4db571af5117264833d447,可不可以使用自製借書證借書？(翻拍條碼、使用特殊卡片收集APP),433
5f4db571af5117264833d448,已網路申請借閱證，因為沒有收到任何訊息關於辦證的狀況，請問何時可以辦理好？,433
5f4db571af5117264833d449,已辦過借書證，但忘記借還書的密碼，該怎麼辦？,433
5f4db571af5117264833d44a,我申請了網路辦證，但是我無法親取，請問有提供郵寄的服務嗎?,433
5f4db571af5117264833d44b,如何修改借書證的電子信箱資料？,433
5f4db571af5117264833d44c,我不是新竹市民，可以辦理貴館之借書證嗎？,433
5f4db571af5117264833d44d,如何申請個人借書證?,433
5f4db571af5117264833d44e,為甚麼書在館，但卻找不到書？,434
5f4db571af5117264833d44f,不可跨館借書,435
5f4db571af5117264833d450,預約書可否轉其他取書館？,435
5f4db571af5117264833d451,為何無法取消預約？,435
5f4db571af5117264833d452,如何辦理續借手續？,435
5f4db571af5117264833d453,未收到預約通知？,435
5f4db571af5117264833d454,如何取消線上預約書籍？,435
5f4db571af5117264833d455,如何查詢線上預約書籍？,435
5f4db571af5117264833d456,如何線上預約書籍？,435
5f4db571af5117264833d457,圖書館的視聽資料可以外借嗎？,435
5f4db571af5117264833d458,借書證可借幾本書，借期多久？,435
5f4db571af5117264833d459,圖書館休館時，可以還書嗎？,435
5f4db571af5117264833d45a,書已歸還，為什麼還收到逾期或到期通知？,435
5f4db571af5117264833d45b,找不到書或是書籍遺失該怎麼處理？,436
5f4db571af5117264833d45c,如何推薦圖書資料？,437
5f4db571af5117264833d45d,請問圖書館有接受贈書嗎?,437
5f4db571af5117264833d45e,電子書相關說明,438
5f4db571af5117264833d45f,新竹市Bookstart 閱讀起步走-嬰幼兒閱讀禮袋領取（0-5歲）,9
5f4daee6af5117264833d440,你問要申請什麼卡才能借書嗎？有限制對象嗎？有限制能借的數目嗎？,64
5f4daee6af5117264833d441,請問一下，我之前借的書籍需要展延，要怎麼辦理呢?,64
5f4daee6af5117264833d442,我想請問5樓的電腦教室平常圖書館有開放的時間，一般民眾可以使用嗎? 如果可以需要什麼證件嗎?或者是需要辦理什麼手續?,64
5f4daee6af5117264833d443,關於文獻傳遞:之前在全國文獻傳遞服務系統，裡面提到貴館的服務方式，那如果要辦文獻傳遞的話，要怎麼辦理呢？(比方說需要全國碩博文論文網的某篇論文),64
5f4daee6af5117264833d444,請問借書證個人資料如何修改? 如名字等..,64
5f4daee6af5117264833d445,今日利用館藏查詢欲預約書本時，卻顯示讀者有效期限已過，無法預約。查了個人資料發現證號到期日是2013/07/11，但借書證背面有註明,64
5f4dad86af5117264833d43d,請問文化園區及各館室有否設置身心障礙者入口坡道？身心障礙者如何進入？,64
5f4dad86af5117264833d43e,請問圖書館如何申請圖書互借互還服務（借的書一定要在原館歸還嗎？）需要收取任何費用嗎？,64
5f4dad86af5117264833d43f,請問如何辦理借閱證？,64
5f47604241bf88289ce52152,如何申請圖書館拍攝、參觀入館相關服務？,64
5f47604241bf88289ce52153,過期期刊能否外借？,64
5f47604241bf88289ce52154,如何查詢圖書館有沒有我需要的書？,64
5f47604241bf88289ce52155,為什麼有時候會找不到期刊？,64
5f47604241bf88289ce52156,已經查到圖書館有我需要的書，如何在館內找書？,64
5f47604241bf88289ce52157,電子資源是否能校外連線使用呢？,64
5f47604241bf88289ce52158,如果查到的圖書狀態顯示「仍在館內」，實際到書庫找書卻找不到怎麼辦？,64
5f47604241bf88289ce52159,如何申請學術論文原創性比對系統(Turnitin)的帳號？,64
5f47604241bf88289ce5215a,圖書館的「館際文獻傳遞補助」該怎麼提出申請呢？,64
5f47604241bf88289ce5215b,校友/退休/離職人員可以入館或使用資料庫嗎？,64
5f47604241bf88289ce5215c,圖書館找不到我需要的書，我可以怎麼做？,64
5f47604241bf88289ce5215d,學生證晶片被消磁如何辦理自習室/討論空間報到？,64
5f47604241bf88289ce5215e,多久前可以預約自習室/討論空間？如何預約？需要多少人才可以預約？,64
5f47604241bf88289ce5215f,如何申請圖書館入館(活動、課程)相關服務？,64
5f47604241bf88289ce52160,為什麼我預約/登記連續時段空間，已經報到/使用中，空間卻被釋出？,64
5f47604241bf88289ce52161,如果覺得圖書館空調太冷或太熱，我應該如何反應？,64
5f47604241bf88289ce52162,圖書館是否提供影印或掃描設備？,64
5f47604241bf88289ce52163,為什麼圖書借期只有14天?,64
5f47604241bf88289ce52164,各單位以非本校設備費採購圖書，請購核銷需送圖書館嗎?,64
5f47604241bf88289ce52165,兼任教師續聘後，需延長借閱權限該如何辦理？,64
5f47604241bf88289ce52166,圖書館空間該如何借用?,64
5f47604241bf88289ce52167,館藏查詢書目出現日文字無法正常顯示之處理,64
5f47604241bf88289ce52168,各單位本校圖書設備費使用相關規定?,64
5f47604241bf88289ce52169,圖書館期刊館藏，為何不可外借？,64
5f47604241bf88289ce5216a,如何申請論文上傳系統的帳號？,64
5f47604241bf88289ce5216b,可以委託他人到圖書館借書或取書嗎？,64
5f47604241bf88289ce5216c,學生證遺失或補辦期間可以入館嗎？,64
5f47604241bf88289ce5216d,休學生或準研究生可以借書嗎?,64
5f47604241bf88289ce5216e,應屆畢業生想延長借閱證有效期限該如何申請？,64
5f47604241bf88289ce5216f,如何薦購圖書？,64
5f47604241bf88289ce52170,過期報紙可以調閱嗎？可以免費贈送嗎？,64
5f47604241bf88289ce52171,圖書館除了可以借書外，還能借什麼?,64
5f47604241bf88289ce52172,我想要捐贈圖書給圖書館，該怎麼捐？,64
5f47604241bf88289ce52173,教師指定參考書區的圖書能否外借？,64
5f47604241bf88289ce52174,新書展示區或主題書展之展示用圖書能否外借？,64
5f47604241bf88289ce52175,如何辦理預約？預約有效天數是什麼? 預約書保留幾天等相關規定?,64
5f47604241bf88289ce52176,為什麼想預約/調借圖書畫面顯示「讀者狀況不可以預約」、「您的讀者狀態不允許您執行線上借閱」?,64
5f47604241bf88289ce52177,如何辦理續借?,64
5f47604241bf88289ce52178,寒暑假或圖書館閉館期間，如無法親自到館還書，該怎麼辦？,64
5f47604241bf88289ce52179,薦購系統中【同意購置】的書什麼時候會進行採購呢？,64
5f47604241bf88289ce5217a,為何購書速度緩慢?,64
5f47604241bf88289ce5217b,我的圖書帳戶裡，發現有一本我沒借的書?,64
5f47604241bf88289ce5217c,編目中的書何時才會上架？,64
5f47604241bf88289ce5217d,為什麼歸還圖書後還收到逾期通知信?,64
5f47604241bf88289ce5217e,圖書逾期歸還需要繳罰款(滯還金)嗎?金額如何計算?如不繳交罰款，會有什麼後果嗎？,64
5f47604241bf88289ce5217f,向圖書館借的書遺失或破損，該如何處理？,64
5f47604241bf88289ce52180,校友可以入館嗎？校友可以借書嗎？,64
5f47604241bf88289ce52181,校外讀者可以入館嗎？校外讀者可以借書嗎？校外讀者可以使用網路嗎？,64
5f47608041bf88289ce52182,如何修改我的帳號及密碼？,439
5f47608041bf88289ce52183,圖書館有提醒通知單嗎?,439
5f47608041bf88289ce52184,如何辦理續借 (依不同身份可續借1-2次) ?,439
5f47608041bf88289ce52185,館藏現況顯示要借的書已被借走了，應該怎麼辦理預約或通閱？書到館後可保留幾日？,439
5f47608041bf88289ce52186,還書日期章應該如何使用?,439
5f47608041bf88289ce52187,圖書館館藏目錄查詢系統無法進入，如要辦理續借，怎麼辦呢?,439
5f47608041bf88289ce52188,如何可知個人所借的書之到期日或是其他狀況?,439
5f47608041bf88289ce52189,如果借閱的圖書遺失了，該如何處理?,439
5f47608041bf88289ce5218a,我退休或畢業了，想繼續向本校圖書館借書，該如何辦理呢?不借書了，如何申退?,439
5f47608041bf88289ce5218b,進入圖書館館藏目錄查詢系統(含本館其他各種系統)之「個人借閱狀況」的帳號及密碼為何?,439
5f47608041bf88289ce5218c,我忘記密碼了怎麼辦?,439
5f47608041bf88289ce5218d, 向本校圖書館借的書已經知道逾期了，但為什麼在〔個人借閱狀況〕／[罰款及違規標記]項下，沒有顯示罰款金額呢?,439
5f47608041bf88289ce5218e,讀者所借的書確實已歸還，但發現還在個人借書紀錄中，怎麼辦？,439
5f47608041bf88289ce5218f,查詢館藏書刊後，想將要看的書刊資料存檔，請問可存檔嗎?,439
5f47608041bf88289ce52190,兩校區互借的通閱服務如何使用？,439
5f47608041bf88289ce52191,檢索臺灣期刊論文索引系統，如何可以申請列印全文？,440
5f47608041bf88289ce52192,初次使用台灣經濟新報資料庫，如何設定？,440
5f47608041bf88289ce52193,校外連線電子資源，該如何使用？,440
5f47608041bf88289ce52194,要如何向圖書館推薦購買圖書呢?,441
5f47608041bf88289ce52195,要如何向圖書館推薦訂購資料庫呢?,441
5f47608041bf88289ce52196,我要如何尋找當年度館藏期刊的收刊現況?,258
5f47615d41bf88289ce52197,請問該如何查詢館藏目錄？,442
5f47615d41bf88289ce52198,圖書館有訂那些報紙？放在那裡呢？,442
5f47615d41bf88289ce52199,請問圖書館的當期和過期期刊在那裡？,442
5f47615d41bf88289ce5219a,借書冊數,120
5f47615d41bf88289ce5219b,借閱期限,120
5f47615d41bf88289ce5219c,要如何辦理預約？,120
5f47615d41bf88289ce5219d,要如何辦理續借？,120
5f47615d41bf88289ce5219e,剛還的書可不可以馬上換人借？,120
5f47615d41bf88289ce5219f,逾期罰款的規定？,120
5f47615d41bf88289ce521a0,借閱的書遺失了怎麼辦？,120
5f47615d41bf88289ce521a1,展示中的新書可以預約嗎？,120
5f47615d41bf88289ce521a2,請問如何向圖書館推薦訂購新期刊？,443
5f47615d41bf88289ce521a3,請問圖書館藏書量較少且範圍較窄，如運動類、醫療類等期刊等希望能添購？,443
5f47615d41bf88289ce521a4,請問圖書館未收藏之期刊論文，要如何取得？,443
5f47615d41bf88289ce521a5,要如何知道我所需之期刊是否已被送廠裝訂中？送廠裝訂的期刊何時回館？,443
5f47615d41bf88289ce521a6,要如何知道期刊縮寫全名查詢？,443
5f47615d41bf88289ce521a7,如何查詢圖書館是否收錄某一種期刊？某一特定卷期？或是最新的卷期？,443
5f47615d41bf88289ce521a8,可以在家使用電子資料庫嗎？,444
5f47615d41bf88289ce521a9,圖書館是否提供連結全球資訊網？,444
