,Question,Predict_CategoryIndex,Predict_Category
4145,館藏視聽資料可以外借嗎？,391,多媒體學習中心
4146,請問校外人士持臨時閱覽證可否使用多媒體學習中心內之資料？,391,多媒體學習中心
4147,請問校友持校友證可否使用多媒體學習中心內之資料？,391,多媒體學習中心
4148,可以帶自己的資料來多媒體學習中心使用嗎？,391,多媒體學習中心
4149,如何使用團體放映室呢？它有什麼設備？,391,多媒體學習中心
4150,請問如何使用圖書館VOD隨選視訊系統內的影片資料？,391,多媒體學習中心
4151,申請使用研讀室的資格？,392,研讀室
4152,何處可辦理申請研讀室的使用？,392,研讀室
4153,申請研讀室有哪些規定？,392,研讀室
4154,可以將館內資料攜帶進研讀室嗎？,392,研讀室
4155,可以攜帶個人電腦進研讀室使用嗎？,392,研讀室
4156,教師指定參考書是否可外借？,393,老師指定參考書相關問題
4157,何處可查詢教師指定參考書？,393,老師指定參考書相關問題
4158,上下學期同一課程之指定參考書，是否需重新申請？,393,老師指定參考書相關問題
4159,指定參考書的類型是否只限定圖書？,393,老師指定參考書相關問題
4160,教師指定參考書申請時間？,393,老師指定參考書相關問題
4161,指定參考書是否一定要從館藏中指定？,393,老師指定參考書相關問題
4162,不知道如何利用圖書館資源，怎麼辦？,394,如何使用圖書館的各類資源
4163,如何使用資料庫、電子書、電子期刊等電子資源 ? 如何在校外使用圖書館的資料庫、電子期刊、電子書、資源探索服務等？,394,如何使用圖書館的各類資源
4164,如何確定所查找文獻是本館館藏？,394,如何使用圖書館的各類資源
4165,圖書館沒有我要找的資源，該怎麼辦？,394,如何使用圖書館的各類資源
4166,如何查詢博碩士論文？如何取得論文的全文？,394,如何使用圖書館的各類資源
4167,圖書館是否提供論文比對軟體？如何使用？,394,如何使用圖書館的各類資源
4168,哪裡可以下載書目管理軟體EndNote？安裝EndNote要輸入認證密碼(product key)嗎？,394,如何使用圖書館的各類資源
4169,圖書館開放時間?,323,入館須知
4170,24H閱讀區開放時間?,323,入館須知
4171,期中、期末考週有延長開館嗎？,83,入館與開放時間
4172,校外人士可以使用24H閱讀區嗎?,323,入館須知
4173,食物可以帶進圖書館內嗎?,323,入館須知
4174,校外人士進入圖書館，有哪些規定？,323,入館須知
4175,圖書館的樓層配置為何?,395,館藏使用規則
4176,借書要用甚麼證件?,395,館藏使用規則
4177,未帶證件可以借書嗎?,395,館藏使用規則
4178,我可以代替別人借書或續借嗎？,128,借書
4179,兼任教師、師培中心學員、學術交流老師、聘用人員該如何辦理借書證？,171,圖書借閱
4180,我的借閱期限及冊數?,395,館藏使用規則
4181,個人借閱紀錄有甚麼功能?,395,館藏使用規則
4182,個人借閱紀錄的帳密是甚麼?,395,館藏使用規則
4183,如何查詢書目?,395,館藏使用規則
4184,如何預約資料?,395,館藏使用規則
4185,如何續借資料?,395,館藏使用規則
4186,如何使用我的書單功能?,395,館藏使用規則
4187,如何查詢之前的借書紀錄?,395,館藏使用規則
4188,如何修改通知寄送信箱?,395,館藏使用規則
4189,為什麼我改了電子郵件信箱，但卻沒收到圖書館發送的通知信?,395,館藏使用規則
4190,書若有附光碟要如何借閱?,395,館藏使用規則
4191,自助借書機要如何使用?,395,館藏使用規則
4192,一般讀者可辦理長借嗎?,395,館藏使用規則
4193,想借的書被借走了怎麼辦?,395,館藏使用規則
4194,為什麼圖書館不接受我的預約?,395,館藏使用規則
4195,在架上「可外借」的圖書，可以預約嗎？,395,館藏使用規則
4196,為什麼我預約的書被別人借走了？,0,借閱規則及服務
4197,若預約書到館，會通知嗎?,395,館藏使用規則
4198,預約書到館多久沒去借，會被取消該預約書的借書權利？,0,借閱規則及服務
4199,書快要到期了?但尚未看完怎麼辦?,395,館藏使用規則
4200,借的書逾期了怎麼辦？可以再續借嗎？,395,館藏使用規則
4201,借閱的圖書何時可以辦理續借？,171,圖書借閱
4202,剛還的書可以馬上再借嗎？,84,借書問題
4203,書逾期了，逾期滯還金是怎麼算的?,395,館藏使用規則
4204,因為沒有收到圖書館的通知才逾期歸還，應該不用繳逾期滯還金吧？,171,圖書借閱
4205,逾期滯還金不繳或不歸還書籍，有何影響？,395,館藏使用規則
4206,如果我借的書逾期了，是要拿到櫃台還？還是可以先投入投書箱?,395,館藏使用規則
4207,若有逾期，圖書館會發通知嗎?,395,館藏使用規則
4208,閉館後可以還書嗎?,395,館藏使用規則
4209,投入還書箱之書如何認定其還書日？,171,圖書借閱
4210,請問圖書館會提醒我借閱的資料快到期了嗎?,395,館藏使用規則
4211,預約總館的書，可以在其他分館取書嗎？,395,館藏使用規則
4212,推廣部的書，總館學生可以借嗎?可以總館取書嗎?,395,館藏使用規則
4213,還書時，可以到推廣中心或大新館還書嗎?,395,館藏使用規則
4214,可用郵寄方式還書嗎？,183,資料借還
4215,甚麼是大新館法律代借代還?,395,館藏使用規則
4216,圖書遺失了怎麼辦?,395,館藏使用規則
4217,書架上找不到我要的書，怎麼辦?,395,館藏使用規則
4218,館內那些資料不可外借?,395,館藏使用規則
4219,特藏室、教師升等著作要如何調閱?,395,館藏使用規則
4220,密集書庫的書要如何調閱?,395,館藏使用規則
4221,論文可以外借嗎?,395,館藏使用規則
4222,甚麼是經典圖書?,395,館藏使用規則
4223,甚麼是證照用書?,395,館藏使用規則
4224,如何得知圖書館新書資訊?,395,館藏使用規則
4225,英文必修課常使用的外文小說讀本在哪?,395,館藏使用規則
4226,續借可以延長多久？,395,館藏使用規則
4227,期刊可以外借嗎?,395,館藏使用規則
4228,期刊放在哪裡?,395,館藏使用規則
4229,圖書館有收藏過期的報紙嗎？,9,其他
4230,視聽資料可以外借嗎?,395,館藏使用規則
4231,教師如何外借視聽資料?,395,館藏使用規則
4232,要怎麼看視聽室影片?,395,館藏使用規則
4233,透過臺灣期刊論文索引系統查詢到的資料如何取得全文？,6,如何使用資料庫
4234,我想查的本校博碩士論文電子全文延後公開，怎麼辦?,396,查找館藏資料
4235,查詢國內外博碩士論文資料應使用那些資料庫？,396,查找館藏資料
4236,如何預約資料庫利用指導、圖書館利用教育講習？,396,查找館藏資料
4237,想查詢特定主題、資料類型，該使用哪些資料庫？,6,如何使用資料庫
4238,如何查詢、使用電子書？,12,如何使用電子書
4239,圖書館是否有各研究所博士班入學考的考題？,396,查找館藏資料
4240,圖書館太冷/太熱可以調整嗎?,397,空間與設備服務
4241,有同學佔位子怎麼辦？,397,空間與設備服務
4242,圖書館有討論室嗎?如何借用？,397,空間與設備服務
4243,甚麼是多功能討論室?如何借用？,397,空間與設備服務
4244,討論室有哪些物品可以借用?,397,空間與設備服務
4245,討論室有投影機嗎?,397,空間與設備服務
4246,圖書館哪裡有電腦?要如何登入?,397,空間與設備服務
4247,圖書館有掃描器嗎?,397,空間與設備服務
4248,圖書館有影印機嗎?要如何使用?,397,空間與設備服務
4249,圖書館有列表機嗎?,397,空間與設備服務
4250,圖書館可以儲值列表機列印點數或影印機加值嗎?,397,空間與設備服務
4251,影印/列印卡紙會扣款嗎？,397,空間與設備服務
4252,除總圖書館外，還有其他圖書分館或圖書室嗎？,397,空間與設備服務
4253,小組視聽室如何借用?,397,空間與設備服務
4254,小劇場如何借用?,397,空間與設備服務
4255,團體視聽室如何借用?,397,空間與設備服務
4256,小劇場與團體視聽室可否預約一整學期排課用?,397,空間與設備服務
4257,如何預約小組視聽室、小劇場與團體視聽室?,397,空間與設備服務
4258,要如何借用研究小間?,397,空間與設備服務
4259,如何在校外連線使用電子資源？,253,校外連線
4260,為什麼我在校外不能從資料庫下載全文？不能看電子書？,7,校外連線VPN
4261,為什麼在校內用wifi上網卻無法下載資料庫全文或看電子書?,6,如何使用資料庫
4262,查詢新聞報紙可使用哪些資料庫？,6,如何使用資料庫
4263,fulltext delay 全文延遲是什麼意思?,6,如何使用資料庫
4264,如何快速查找電子期刊中的全文?,189,資料庫利用
4265,我要的那篇期刊文章，文大沒有訂購，或剛好文大沒有那個年份卷期，或全文延遲12個月，怎麼辦？,8,館際合作服務
4266,可以去別的學校借書嗎？,8,館際合作服務
4267,我想借的書，校內圖書館沒有收藏，怎麼辦？可以幫我去其他學校圖書館借嗎？,8,館際合作服務
4268,圖書館沒有我要的期刊，怎麼辦?,8,館際合作服務
4269,文大有訂購書目管理軟體嗎?,59,電子資源
4270,研究生畢業時是否一定要繳交論文電子檔?,270,論文上傳
4271,如何申請建檔帳號?,270,論文上傳
4272,論文電子檔要包含哪些內容?,270,論文上傳
4273,如何上傳論文電子檔?,270,論文上傳
4274,紙本論文授權書要到哪裡下載?,270,論文上傳
4275,論文上傳後可以修改嗎?,270,論文上傳
4276,論文上傳完成之後，如何得知審核結果？要多久的時間？,270,論文上傳
4277,查詢期刊點數（Impact Factor）或期刊排名應使用那個資料庫？,6,如何使用資料庫
4278,什麼是 Impact Factor？如何查詢？,13,學術評鑑指標與排名
4279,SCIE 和 SSCI 的期刊，就一定收錄在 JCR 中嗎？,13,學術評鑑指標與排名
4280,查詢期刊引用文獻的情形應使用那些資料庫？,6,如何使用資料庫
4281,畢業辦理離校手續時，圖書館的部分應如何辦理？,9,其他
4282,研究生辦理離校要準備那些東西?,400,畢業離校與校友服務
4283,請問校友可以在圖書館借書嗎？,10,校友服務
4284,請問校友或休學學生可以使用校外連線服務嗎？,400,畢業離校與校友服務
4285,請問辦了校友閱覽證或校友借書證可以使用校外連線服務嗎？,400,畢業離校與校友服務
4286,畢業後還可以繼續使用全國文獻傳遞服務系統嗎？,71,館際合作
4287,圖書館可否代買圖書？,401,推薦採購
4288,如何推薦採購圖書資料？,401,推薦採購
4289,推薦採購的新書，要多久才能上架？,401,推薦採購
4290,想詢問我所推薦採購資料的處理進度？,401,推薦採購
4291,推薦資料到館時，圖書館是否會主動告知我？,401,推薦採購
4292,可以多買一些熱門院線片嗎？,90,建議購買/贈送
4293,校友可否推薦採購新書資料嗎？,401,推薦採購
4294,在「教師指定課程參考資料服務系統」送出表單之後，館員就會協助採購新書或上架嗎？,0,借閱規則及服務
4295,如何將書贈送給學校？有何限制？,90,建議購買/贈送
4296,贈書收取時間及地點,402,贈送資料
4297,遺失物品要去哪裡找呢？,9,其他
4298,圖書館有LINE嗎?提供甚麼服務?,9,其他
4299,一個人可以借幾本書？借期多久？,403,借、還書時間
4300,如何查尋個人借閱紀錄？,23,借還書
4301,書還沒看完卻快到期，要怎麼辦？,403,借、還書時間
4302,想借的書已被別人借走了該怎麼辦？,403,借、還書時間
4303,請問圖書館辦理借還書的時間？,379,借閱書籍
4304,請問可以攜帶手機、相機、或手提電腦進館嗎?,219,閱覽須知
4305,請問可以攜帶水及食物進館嗎？,219,閱覽須知
4306,請問可以攜帶背包入館嗎？,361,閱覽流通
4307,請問校外讀者可以到圖書館查資料和借書嗎？,219,閱覽須知
4308,為何在進出館時都需要刷卡？,218,入館證件
4309,請問圖書館進館之有效證件為何？,218,入館證件
4310,為何我的證件無法刷卡入館？,218,入館證件
4311,我是延畢生，是否可以持學生證刷卡入館及借書？,218,入館證件
4312,新書展示的書位在何處？可以外借嗎？展示過後的書置於何處？,128,借書
4313,何謂「教授指定參考書」？位於何處？可否外借？,128,借書
4314,期刊可以外借嗎？,128,借書
4315,為何在架上找不到我要的書籍或刊物?,128,借書
4316,如何辦理圖書續借？何時可以辦理續借？,130,續借
4317,什麼樣的情況下無法辦理續借？,130,續借
4318,借閱的書逾期了會被處罰嗎 ？,302,流通服務問題 - 還書
4319,我想知道自己目前借了哪些書，何時到期，是否有欠逾期滯還金？,302,流通服務問題 - 還書
4320,請問我在圖書館借閱的圖書遺失了，怎麼辦？,273,賠書
4321,請問可以從那些途徑購買原文書？,273,賠書
4322,圖書館有提供校友證讓校友進行借閱圖書嗎？,405,校友證
4323,大學部/進修部畢業生如何在圖書館辦理畢業離校手續？,406,離校&離職手續辦理
4324,碩士班畢業生如何在圖書館辦理畢業離校手續？,406,離校&離職手續辦理
4325,教職員工如何辦理離職手續？,406,離校&離職手續辦理
4326,在圖書館撿到他人遺失的物品或證件，怎麼辦？,407,失物與拾遺
4327,我的東西丟了，請問圖書館掛失物品在何處？,407,失物與拾遺
4328,某本期刊的前一期在何處？,77,期刊
4329,期刊為什麼會遲到、空缺？,408,期刊一般性問題
4330,期刊架上只有當年的，請問以前的卷期要去那兒找？,77,期刊
4331,圖書館是否有保存過期報紙？,77,期刊
4332,西文期刊圖書館有那幾種？,409,西文期刊
4333,西文期刊大多放在哪裡？,409,西文期刊
4334,在何處可查詢電子期刊？查到的資料可否儲存到磁片上﹖,410,電子期刊
4335,圖書館的學報有那些呢？,411,學報
4336,學報大多都放在那裡呢？,411,學報
4337,裝訂的期刊可否借閱？,288,期刊相關問題
4338,館際合作服務對象？服務時間？服務地點？種類?,71,館際合作
4339,如何申請館際合作？,71,館際合作
4340,申請館際合作約需多少時間？,71,館際合作
4341,電子資料庫校外連結,413,電子資料庫校外連結
4342,九如里里民借書申請辦法,414,里民專區
4343,無法使用學號登入圖書館網路,208,學宿網路
4344,請問圖書最多可以借多少?可以借多久?,120,借閱問題
4345,請問借閱紀錄查詢的帳號及密碼為何？,120,借閱問題
4346,如何線上查詢自己的借閱狀況呢？,120,借閱問題
4347,如何辦理續借呢？,84,借書問題
4348,如何辦理續借以延長期限呢？,416,續借問題
4349,書被借走，我想成為下一位借閱者，該怎麼申請？,120,借閱問題
4350,如何預約圖書？,171,圖書借閱
4351,被預約的書歸還後，會如何通知預約者？,328,流通(借還書服務)
4352,接到預約書領取通知，要至何處領取?,328,流通(借還書服務)
4353,怎樣會被取消預約書的借書權利？,417,預約問題
4354,如何申請校友借書證？,9,其他
4355,借閱的書不見了，該怎麼處理？,418,資料遺失問題
4356,借閱的光碟不見了，該怎麼處理？,418,資料遺失問題
4357,如何推薦圖書？採購順序為何？多久可上架？,419,採購與捐書問題
4358,如何推薦視聽影片？採購順序為何？,419,採購與捐書問題
4359,如何辦理贈書？,465,薦購編目
4360,請問校外可以連線使用圖書館的資料庫嗎？,420,資料庫問題
4361,若學位論文繳交後，發現文字有錯誤怎麼辦？,286,學位論文上傳問題
4362,進入圖書館為何不能飲食？,9,其他
4363,如何取消IPv6設定？,64,false
4364,如何查尋個人借閱紀錄？兩招解決「圖書館借書逾期，沒收到通知」的困擾,64,false
4365,如何查尋個人借閱紀錄？,23,借還書
4366,在網路上查書顯示在架上，但到書架上卻找不到書怎麼辦？,64,false
4367,為何無法預約圖書？,64,false
4368,沒有收到圖書館的逾期通知信件，可否拒繳圖書館逾罰金?,64,false
4369,如何辦理續借？,64,false
4370,我可以請別人代替借書嗎？,64,false
4371,無法登入校外連線使用電子資源嗎?,64,false
4372,如果我在學校圖書館找不到資料，我可以借用校外圖書館的資料嗎？,64,false
4373,我不是元智的學生，我可以在圖書館內使用無線上網嗎？,64,false
4374,如何辦理校友借書證保證金退費？,64,false
4375,我的學生證為什麼沒有辦法刷卡進館？,83,入館與開放時間
4376,圖書館目錄上顯示為在館內的書卻找不到？,422,館藏查詢借閱
4377,圖書館目錄上顯示為建檔中/編目中的書籍可外借嗎？,422,館藏查詢借閱
4378,我要如何預約書籍呢？,422,館藏查詢借閱
4379,已借的圖書快到期了，想續借，如何辦理？,422,館藏查詢借閱
4380,請問查到書1 copy under consideration for 圖書館是什麼意思?,422,館藏查詢借閱
4381,要怎麼知道在網路上預約書籍成功？,422,館藏查詢借閱
4382,新書展示架的書可以外借嗎？預約呢？,422,館藏查詢借閱
4383,如何得知預約書是否已到館？,183,資料借還
4384,借的書不見了要如何處理呢？,422,館藏查詢借閱
4385,會議論文集怎麼找啊？,422,館藏查詢借閱
4386,查詢圖書館個人借閱資料的帳號及密碼忘記了怎麼辦？,423,個人資料查詢
4387,為什麼在個人資料中顯示我可以借20冊，實際上卻只能借15本書呢？,423,個人資料查詢
4388,我投還書箱的時間是在閉館後，但我所借的書當天就到期了該怎麼辦？,423,個人資料查詢
4389,個人資料更改須如何辦理？,423,個人資料查詢
4390,可以攜帶食物入館嗎？,219,閱覽須知
4391,為何一定要刷卡進館？,184,入館服務
4392,如果忘記攜帶文藻學生證或教職員證，可以進入圖書館嗎？,424,關於入館問題
4393,袋子、包包等個人物品可攜入館內嗎？,424,關於入館問題
4394,請問期刊可以外借嗎？,288,期刊相關問題
4395,為什麼我要找的期刊常不在期刊架上？,288,期刊相關問題
4396,我在家裡要如何使用圖書館的資料庫？,269,校外使用資料庫
4397,利用圖書館資料庫查到的資料均可在本館找到全文嗎？如果不行，我要怎樣才能找到全文呢？,425,電子資源及資料庫
4398,請問隨身碟可在圖書館裡用嗎？,426,資訊檢索區
4399,請問可以在檢索區電腦觀賞網路影音資料嗎？,426,資訊檢索區
4400,學校網頁的資訊服務裡的成績單課表要怎麼列印？,426,資訊檢索區
4401,有一些檔案都不能開，是不是有些程式沒裝？,426,資訊檢索區
4402,在圖書館電腦查到的資料可列印或存檔嗎？,426,資訊檢索區
4403,想查詢某篇期刊文獻，若本館無該期刊或有該期刊卻缺期，如何取得原文？,122,期刊資料與報紙
4404,聽說圖書館的「館際合作」服務可以幫我取得外校的資料，我該如何申請呢？,71,館際合作
4405,請問和本校交換借書證的學校有哪些？,71,館際合作
4406,向其他圖書館申請外借圖書的服務，要等幾天，申請的書才會到文藻？,376,館際合作/中部聯盟
4407,為什麼不能拿自己的片子到五樓媒體資源區觀賞呢？,428,媒體資源區
4408,五樓媒體資源區（視聽資料）的資料如何查詢？,428,媒體資源區
4409,MOD影片可以下載嗎？,428,媒體資源區
4410,在家裡可以連線到媒體資源區觀看MOD影片嗎？,428,媒體資源區
4411,媒體資源區的資料是否可以外借？,428,媒體資源區
4412,我如何申請使用媒體資源區的小團體室？,428,媒體資源區
4413,圖書館或耕心園可使用筆記型電腦上網嗎？,429,耕心園自修室
4414,耕心園的研討室可以借嗎？,429,耕心園自修室
4415,收不到圖書館逾期通知/預約書到館/罰款未繳E-Mail？,9,其他
4416,請問是否有保存考古題？,9,其他
4417,如果只有幾頁資料要影印，可以向圖書館借用影印卡嗎?,9,其他
4418,為什麼我走過圖書館的門禁系統常會嗶嗶叫呢？是否可以檢查一下？,9,其他
4419,圖書館是否有提供代買書籍或代訂雜誌的服務？,9,其他
4420,我有資料想推薦圖書館購買，請問該怎麼做？,9,其他
4421,圖書館有收藏過期的報紙嗎？,9,其他
4422,圖書館是否接受贈書？任何書均可贈送嗎？,9,其他
4423,3D列印作品可以同時印多種顏色嗎？,9,其他
4424,如何辦理圖書續借? 有什麼限制?,395,館藏使用規則
4425,如何辦理圖書預約? 有何條件?,131,預約
4426,圖書館那些地方有影印機？,114,圖書
4427,學生證遺失可否借書？,9,其他
4428,可否用其他同學的學生證借書？,9,其他
4429,圖書可否代借？可否代還？,9,其他
4430,一個人可借幾本書？借期多久？,403,借、還書時間
4431,請問圖書遺失應如何處理？,171,圖書借閱
4432,圖書逾期的罰則如何？,114,圖書
4433,為什麼〝圖書狀態〞顯示〝仍在館內〞，但書卻不在書架上？,430,圖書館查詢及借閱程序
4434,館際圖書互借的借書證如何辦理？,114,圖書
4435,期刊可否外借?,77,期刊
4436,中西文期刊排列方式為何?,431,期刊檢索
4437,期刊封面上標籤的數字和<A>章代表什麼意義?,431,期刊檢索
4438,在書架上找不到期刊該怎麼辦?,431,期刊檢索
4439,如何推介圖書館採購新的期刊?,431,期刊檢索
4440,影印卡可在那裡購買呢?,431,期刊檢索
4441,圖書館的影印機放在那裡?,431,期刊檢索
4442,圖書館報紙保留多久?,431,期刊檢索
4443,微縮影資料如何使用?收費?,431,期刊檢索
4444,圖書館的資料庫，可以在家上網連線查詢嗎？,432,資訊檢索
4445,為什麼查詢圖書館有些資料庫，會詢問帳號及密碼？,432,資訊檢索
4446,查詢報紙的資料庫，要如何在電腦上看到全文？,432,資訊檢索
4447,請問Flylink安裝完後出現Error 53的解決方法？,432,資訊檢索
4448,圖書館開放時間是什麼時候?,64,false
4449,借書一次可以借幾本?可以借多久?,64,false
4450,團體視聽室和DVD怎麼借?,64,false
4451,想借的書在另一個校區怎麼辦?,64,false
4452,可以推薦想看的書嗎?,64,false
4453,影印和列印差在哪裡？,64,false
4454,從書架拿下來的書，我忘了原本放在哪裡怎麼辦？,64,false
4455,逾期罰金要去哪裡繳費？,64,false
4456,借的書不見了怎麼辦?,64,false
4457,沒有帶學生證可以借書嗎？,64,false
4458,還書的時候也要學生證嗎?,64,false
4459,續借一定要到櫃檯辦理嗎?,64,false
4460,借用團體視聽室，需要幾張學生證?,64,false
4461,使用置物櫃要登記嗎?,64,false
4462,可以使用自製借書證借書(翻拍條碼、使用特殊卡片收集APP)嗎?,64,false
4463,請問縣立圖書館學習饗宴活動如何報名？,64,false
4464,請問書香卡遺失如何補辦？,64,false
4465,請問苗栗縣夢花文學獎暨苗栗縣文學集徵選收件時間？,64,false
4466,請問我要申請借書證該如何辦理？,64,false
4467,請問如何購買苗栗縣夢花文學獎專輯及苗栗縣文學集專輯？,64,false
4468,請問如何辦理家庭卡？,64,false
4469,請問如何推薦購買圖書？,64,false
4470,請問如何申請班訪導覽服務？,64,false
4471,請問如何下載電子書閱讀？,64,false
4472,何謂分區資源中心?,64,false
4473,圖書館開放館室時間為何?,58,借書、還書及預約
4474,個人借閱紀錄查詢,58,借書、還書及預約
4475,圖書館借書證如何申辦?,58,借書、還書及預約
4476,圖書館借閱規則,58,借書、還書及預約
4477,Yahoo信箱自動分類設定說明,62,網路、網站系統服務
4478,Gmail信箱「自動分類」設定說明,62,網路、網站系統服務
4479,借書證號已過期,54,借閱證
4480,可不可以使用自製借書證借書？(翻拍條碼、使用特殊卡片收集APP),433,借書證問題
4481,已網路申請借閱證，因為沒有收到任何訊息關於辦證的狀況，請問何時可以辦理好？,54,借閱證
4482,已辦過借書證，但忘記借還書的密碼，該怎麼辦？,64,false
4483,我申請了網路辦證，但是我無法親取，請問有提供郵寄的服務嗎?,54,借閱證
4484,如何修改借書證的電子信箱資料？,54,借閱證
4485,我不是新竹市民，可以辦理貴館之借書證嗎？,433,借書證問題
4486,如何申請個人借書證?,433,借書證問題
4487,為甚麼書在館，但卻找不到書？,379,借閱書籍
4488,不可跨館借書,435,借閱/續借/預約
4489,預約書可否轉其他取書館？,435,借閱/續借/預約
4490,為何無法取消預約？,435,借閱/續借/預約
4491,如何辦理續借手續？,435,借閱/續借/預約
4492,未收到預約通知？,435,借閱/續借/預約
4493,如何取消線上預約書籍？,435,借閱/續借/預約
4494,如何查詢線上預約書籍？,435,借閱/續借/預約
4495,如何線上預約書籍？,435,借閱/續借/預約
4496,圖書館的視聽資料可以外借嗎？,435,借閱/續借/預約
4497,借書證可借幾本書，借期多久？,389,借閱相關問題
4498,圖書館休館時，可以還書嗎？,435,借閱/續借/預約
4499,書已歸還，為什麼還收到逾期或到期通知？,389,借閱相關問題
4500,找不到書或是書籍遺失該怎麼處理？,140,圖書典藏位置
4501,如何推薦圖書資料？,64,false
4502,請問圖書館有接受贈書嗎?,475,圖書推薦、採購、捐贈、分類及排架問題
4503,電子書相關說明,438,電子書/電子雜誌等
4504,新竹市Bookstart 閱讀起步走-嬰幼兒閱讀禮袋領取（0-5歲）,9,其他
4505,你問要申請什麼卡才能借書嗎？有限制對象嗎？有限制能借的數目嗎？,64,false
4506,請問一下，我之前借的書籍需要展延，要怎麼辦理呢?,64,false
4507,我想請問5樓的電腦教室平常圖書館有開放的時間，一般民眾可以使用嗎? 如果可以需要什麼證件嗎?或者是需要辦理什麼手續?,64,false
4508,關於文獻傳遞:之前在全國文獻傳遞服務系統，裡面提到貴館的服務方式，那如果要辦文獻傳遞的話，要怎麼辦理呢？(比方說需要全國碩博文論文網的某篇論文),64,false
4509,請問借書證個人資料如何修改? 如名字等..,64,false
4510,今日利用館藏查詢欲預約書本時，卻顯示讀者有效期限已過，無法預約。查了個人資料發現證號到期日是2013/07/11，但借書證背面有註明,64,false
4511,請問文化園區及各館室有否設置身心障礙者入口坡道？身心障礙者如何進入？,64,false
4512,請問圖書館如何申請圖書互借互還服務（借的書一定要在原館歸還嗎？）需要收取任何費用嗎？,64,false
4513,請問如何辦理借閱證？,64,false
4514,如何申請圖書館拍攝、參觀入館相關服務？,64,false
4515,過期期刊能否外借？,64,false
4516,如何查詢圖書館有沒有我需要的書？,64,false
4517,為什麼有時候會找不到期刊？,64,false
4518,已經查到圖書館有我需要的書，如何在館內找書？,64,false
4519,電子資源是否能校外連線使用呢？,64,false
4520,如果查到的圖書狀態顯示「仍在館內」，實際到書庫找書卻找不到怎麼辦？,64,false
4521,如何申請學術論文原創性比對系統(Turnitin)的帳號？,64,false
4522,圖書館的「館際文獻傳遞補助」該怎麼提出申請呢？,64,false
4523,校友/退休/離職人員可以入館或使用資料庫嗎？,64,false
4524,圖書館找不到我需要的書，我可以怎麼做？,64,false
4525,學生證晶片被消磁如何辦理自習室/討論空間報到？,64,false
4526,多久前可以預約自習室/討論空間？如何預約？需要多少人才可以預約？,64,false
4527,如何申請圖書館入館(活動、課程)相關服務？,64,false
4528,為什麼我預約/登記連續時段空間，已經報到/使用中，空間卻被釋出？,64,false
4529,如果覺得圖書館空調太冷或太熱，我應該如何反應？,64,false
4530,圖書館是否提供影印或掃描設備？,64,false
4531,為什麼圖書借期只有14天?,64,false
4532,各單位以非本校設備費採購圖書，請購核銷需送圖書館嗎?,64,false
4533,兼任教師續聘後，需延長借閱權限該如何辦理？,64,false
4534,圖書館空間該如何借用?,64,false
4535,館藏查詢書目出現日文字無法正常顯示之處理,64,false
4536,各單位本校圖書設備費使用相關規定?,64,false
4537,圖書館期刊館藏，為何不可外借？,64,false
4538,如何申請論文上傳系統的帳號？,64,false
4539,可以委託他人到圖書館借書或取書嗎？,64,false
4540,學生證遺失或補辦期間可以入館嗎？,64,false
4541,休學生或準研究生可以借書嗎?,64,false
4542,應屆畢業生想延長借閱證有效期限該如何申請？,64,false
4543,如何薦購圖書？,64,false
4544,過期報紙可以調閱嗎？可以免費贈送嗎？,64,false
4545,圖書館除了可以借書外，還能借什麼?,64,false
4546,我想要捐贈圖書給圖書館，該怎麼捐？,64,false
4547,教師指定參考書區的圖書能否外借？,64,false
4548,新書展示區或主題書展之展示用圖書能否外借？,64,false
4549,如何辦理預約？預約有效天數是什麼? 預約書保留幾天等相關規定?,64,false
4550,為什麼想預約/調借圖書畫面顯示「讀者狀況不可以預約」、「您的讀者狀態不允許您執行線上借閱」?,64,false
4551,如何辦理續借?,64,false
4552,寒暑假或圖書館閉館期間，如無法親自到館還書，該怎麼辦？,64,false
4553,薦購系統中【同意購置】的書什麼時候會進行採購呢？,64,false
4554,為何購書速度緩慢?,64,false
4555,我的圖書帳戶裡，發現有一本我沒借的書?,64,false
4556,編目中的書何時才會上架？,64,false
4557,為什麼歸還圖書後還收到逾期通知信?,64,false
4558,圖書逾期歸還需要繳罰款(滯還金)嗎?金額如何計算?如不繳交罰款，會有什麼後果嗎？,64,false
4559,向圖書館借的書遺失或破損，該如何處理？,64,false
4560,校友可以入館嗎？校友可以借書嗎？,64,false
4561,校外讀者可以入館嗎？校外讀者可以借書嗎？校外讀者可以使用網路嗎？,64,false
4562,如何修改我的帳號及密碼？,439,關於圖書借還
4563,圖書館有提醒通知單嗎?,439,關於圖書借還
4564,如何辦理續借 (依不同身份可續借1-2次) ?,439,關於圖書借還
4565,館藏現況顯示要借的書已被借走了，應該怎麼辦理預約或通閱？書到館後可保留幾日？,439,關於圖書借還
4566,還書日期章應該如何使用?,439,關於圖書借還
4567,圖書館館藏目錄查詢系統無法進入，如要辦理續借，怎麼辦呢?,439,關於圖書借還
4568,如何可知個人所借的書之到期日或是其他狀況?,439,關於圖書借還
4569,如果借閱的圖書遺失了，該如何處理?,439,關於圖書借還
4570,我退休或畢業了，想繼續向本校圖書館借書，該如何辦理呢?不借書了，如何申退?,439,關於圖書借還
